,id,node_id,monitor_item,monitor_value,monitor_time
465,1602353,75714127,disps,-14.309,2018-12-18 01:25:38
466,1602354,29,wind_dir,10.0,2018-12-18 01:23:18
467,1602355,29,wind_speed,0.7,2018-12-18 01:23:18
468,1602356,29,wind-dir-v,224.0,2018-12-18 01:23:18
469,1602357,29,humidity,83.9,2018-12-18 01:23:18
470,1602358,29,air-temp,5.6,2018-12-18 01:23:18
471,1602359,29,air-temp,5.6,2018-12-18 01:23:18
472,1602360,29,wind-dir-v,224.0,2018-12-18 01:23:18
473,1602361,29,wind_dir,10.0,2018-12-18 01:23:18
474,1602362,29,wind_speed,0.7,2018-12-18 01:23:18
475,1602363,29,humidity,83.9,2018-12-18 01:23:18
476,1602364,29,wind_speed,0.7,2018-12-18 01:28:18
477,1602365,29,air-temp,5.5,2018-12-18 01:28:18
478,1602366,29,wind-dir-v,252.0,2018-12-18 01:28:18
479,1602367,29,wind_dir,11.0,2018-12-18 01:28:18
480,1602368,29,humidity,84.4,2018-12-18 01:28:18
481,1602369,75714124,disps,-8.005,2018-12-18 01:30:26
482,1602370,75714125,disps,-8.174,2018-12-18 01:30:29
483,1602371,75714126,disps,-13.512,2018-12-18 01:30:37
484,1602372,75714127,disps,-14.315,2018-12-18 01:30:40
485,1602373,29,humidity,84.4,2018-12-18 01:28:18
486,1602374,29,air-temp,5.5,2018-12-18 01:28:18
487,1602375,29,wind_speed,0.7,2018-12-18 01:28:18
488,1602376,29,wind-dir-v,252.0,2018-12-18 01:28:18
489,1602377,29,wind_dir,11.0,2018-12-18 01:28:18
490,1602378,29,wind-dir-v,252.0,2018-12-18 01:28:18
491,1602379,29,humidity,84.4,2018-12-18 01:28:18
492,1602380,29,air-temp,5.5,2018-12-18 01:28:18
493,1602381,29,wind_dir,11.0,2018-12-18 01:28:18
494,1602382,29,wind_speed,0.7,2018-12-18 01:28:18
495,1602383,29,humidity,84.4,2018-12-18 01:33:18
496,1602384,29,wind_dir,10.0,2018-12-18 01:33:18
497,1602385,29,wind_speed,0.4,2018-12-18 01:33:18
498,1602386,29,air-temp,5.5,2018-12-18 01:33:18
499,1602387,29,wind-dir-v,232.0,2018-12-18 01:33:18
500,1602388,75714124,disps,-8.004,2018-12-18 01:36:05
501,1602389,75714125,disps,-8.16,2018-12-18 01:36:08
502,1602390,75714126,disps,-13.521,2018-12-18 01:36:18
503,1602391,75714127,disps,-14.331,2018-12-18 01:36:21
504,1602392,29,air-temp,5.5,2018-12-18 01:33:18
505,1602393,29,humidity,84.4,2018-12-18 01:33:18
506,1602394,29,wind_speed,0.4,2018-12-18 01:33:18
507,1602395,29,wind_dir,10.0,2018-12-18 01:33:18
508,1602396,29,wind-dir-v,232.0,2018-12-18 01:33:18
509,1602397,29,wind-dir-v,232.0,2018-12-18 01:33:18
510,1602398,29,humidity,84.4,2018-12-18 01:33:18
511,1602399,29,wind_speed,0.4,2018-12-18 01:33:18
512,1602400,29,air-temp,5.5,2018-12-18 01:33:18
513,1602401,29,wind_dir,10.0,2018-12-18 01:33:18
514,1602402,29,wind-dir-v,238.0,2018-12-18 01:38:18
515,1602403,29,air-temp,5.5,2018-12-18 01:38:18
516,1602404,29,wind_dir,11.0,2018-12-18 01:38:18
517,1602405,29,humidity,83.9,2018-12-18 01:38:18
518,1602406,29,wind_speed,0.9,2018-12-18 01:38:18
519,1602407,75714124,disps,-7.999,2018-12-18 01:40:27
520,1602408,75714125,disps,-8.163,2018-12-18 01:40:30
521,1602409,75714126,disps,-13.516,2018-12-18 01:40:40
522,1602410,75714127,disps,-14.32,2018-12-18 01:40:43
523,1602411,16,S,24.992,2018-12-18 01:00:00
524,1602412,16,temp,6.9,2018-12-18 01:00:00
525,1602413,17,S,31.332,2018-12-18 01:00:00
526,1602414,17,temp,6.9,2018-12-18 01:00:00
527,1602415,18,temp,6.9,2018-12-18 01:00:00
528,1602416,18,S,80.109,2018-12-18 01:00:00
529,1602417,19,S,-65.351,2018-12-18 01:00:00
530,1602418,19,temp,6.9,2018-12-18 01:00:00
531,1602419,12,temp,7.1,2018-12-18 01:00:00
532,1602420,12,S,30.502,2018-12-18 01:00:00
533,1602421,13,S,-1.622,2018-12-18 01:00:00
534,1602422,13,temp,7.1,2018-12-18 01:00:00
535,1602423,14,temp,7.1,2018-12-18 01:00:00
536,1602424,14,S,-7.93,2018-12-18 01:00:00
537,1602425,15,temp,7.1,2018-12-18 01:00:00
538,1602426,15,S,-2.216,2018-12-18 01:00:00
539,1602427,20,S,6.158,2018-12-18 01:00:00
540,1602428,20,temp,6.4,2018-12-18 01:00:00
541,1602429,21,S,27.404,2018-12-18 01:00:00
542,1602430,21,temp,6.4,2018-12-18 01:00:00
543,1602431,22,temp,6.4,2018-12-18 01:00:00
544,1602432,22,S,19.959,2018-12-18 01:00:00
545,1602435,24,S,15.523,2018-12-18 01:00:00
546,1602436,24,temp,6.5,2018-12-18 01:00:00
547,1602437,25,S,5.977,2018-12-18 01:00:00
548,1602438,25,temp,6.5,2018-12-18 01:00:00
549,1602439,26,S,14.881,2018-12-18 01:00:00
550,1602440,26,temp,6.5,2018-12-18 01:00:00
551,1602443,29,humidity,83.9,2018-12-18 01:38:18
552,1602444,29,air-temp,5.5,2018-12-18 01:38:18
553,1602445,29,wind_speed,0.9,2018-12-18 01:38:18
554,1602446,29,wind-dir-v,238.0,2018-12-18 01:38:18
555,1602447,29,wind_dir,11.0,2018-12-18 01:38:18
556,1602448,29,wind_dir,11.0,2018-12-18 01:38:18
557,1602449,29,air-temp,5.5,2018-12-18 01:38:18
558,1602450,29,humidity,83.9,2018-12-18 01:38:18
559,1602451,29,wind_speed,0.9,2018-12-18 01:38:18
560,1602452,29,wind-dir-v,238.0,2018-12-18 01:38:18
561,1602453,29,air-temp,5.6,2018-12-18 01:43:18
562,1602454,29,humidity,83.2,2018-12-18 01:43:18
563,1602455,29,wind-dir-v,247.0,2018-12-18 01:43:18
564,1602456,29,wind_speed,0.0,2018-12-18 01:43:18
565,1602457,29,wind_dir,11.0,2018-12-18 01:43:18
566,1602458,75714126,disps,-13.531,2018-12-18 01:45:41
567,1602459,75714127,disps,-14.337,2018-12-18 01:45:44
568,1602460,75714124,disps,-7.996,2018-12-18 01:46:04
569,1602461,75714125,disps,-8.158,2018-12-18 01:46:07
570,1602462,29,humidity,83.2,2018-12-18 01:43:18
571,1602463,29,wind_speed,0.0,2018-12-18 01:43:18
572,1602464,29,air-temp,5.6,2018-12-18 01:43:18
573,1602465,29,wind-dir-v,247.0,2018-12-18 01:43:18
574,1602466,29,wind_dir,11.0,2018-12-18 01:43:18
575,1602467,29,humidity,83.2,2018-12-18 01:43:18
576,1602468,29,wind-dir-v,247.0,2018-12-18 01:43:18
577,1602469,29,wind_dir,11.0,2018-12-18 01:43:18
578,1602470,29,air-temp,5.6,2018-12-18 01:43:18
579,1602471,29,wind_speed,0.0,2018-12-18 01:43:18
580,1602472,29,air-temp,5.6,2018-12-18 01:48:18
581,1602473,29,humidity,82.8,2018-12-18 01:48:18
582,1602474,29,wind-dir-v,237.0,2018-12-18 01:48:18
583,1602475,29,wind_speed,0.8,2018-12-18 01:48:18
584,1602476,29,wind_dir,11.0,2018-12-18 01:48:18
585,1602477,75714126,disps,-13.551,2018-12-18 01:50:44
586,1602478,75714127,disps,-14.359,2018-12-18 01:50:47
587,1602479,75714124,disps,-7.99,2018-12-18 01:50:56
588,1602480,75714125,disps,-8.156,2018-12-18 01:50:59
589,1602481,29,wind_speed,0.8,2018-12-18 01:48:18
590,1602482,29,air-temp,5.6,2018-12-18 01:48:18
591,1602483,29,wind_dir,11.0,2018-12-18 01:48:18
592,1602484,29,wind-dir-v,237.0,2018-12-18 01:48:18
593,1602485,29,humidity,82.8,2018-12-18 01:48:18
594,1602486,29,air-temp,5.6,2018-12-18 01:48:18
595,1602487,29,humidity,82.8,2018-12-18 01:48:18
596,1602488,29,wind-dir-v,237.0,2018-12-18 01:48:18
597,1602489,29,wind_speed,0.8,2018-12-18 01:48:18
598,1602490,29,wind_dir,11.0,2018-12-18 01:48:18
599,1602491,29,humidity,82.5,2018-12-18 01:53:18
600,1602492,29,wind_speed,0.6,2018-12-18 01:53:18
601,1602493,29,wind_dir,8.0,2018-12-18 01:53:18
602,1602494,29,air-temp,5.6,2018-12-18 01:53:18
603,1602495,29,wind-dir-v,179.0,2018-12-18 01:53:18
604,1602496,6,incX,-0.0217,2018-12-18 01:54:57
605,1602497,6,temp,6.4,2018-12-18 01:54:57
606,1602498,6,incY,-0.0064,2018-12-18 01:54:57
607,1602499,7,incX,-0.0067,2018-12-18 01:55:28
608,1602500,7,incY,0.0122,2018-12-18 01:55:28
609,1602501,7,temp,6.9,2018-12-18 01:55:28
610,1602502,75714126,disps,-13.603,2018-12-18 01:55:44
611,1602503,75714124,disps,-7.993,2018-12-18 01:55:46
612,1602504,75714127,disps,-14.409,2018-12-18 01:55:47
613,1602505,75714125,disps,-8.143,2018-12-18 01:55:49
614,1602506,8,incY,0.0602,2018-12-18 01:55:57
615,1602507,8,temp,7.8,2018-12-18 01:55:57
616,1602508,8,incX,0.092,2018-12-18 01:55:57
617,1602509,9,temp,5.0,2018-12-18 01:56:28
618,1602510,9,incX,-0.0292,2018-12-18 01:56:28
619,1602511,9,incY,-0.0055,2018-12-18 01:56:28
620,1602512,10,incY,-0.0019,2018-12-18 01:56:57
621,1602513,10,incX,-0.0552,2018-12-18 01:56:57
622,1602514,10,temp,3.2,2018-12-18 01:56:57
623,1602515,29,wind_speed,0.6,2018-12-18 01:53:18
624,1602516,29,wind-dir-v,179.0,2018-12-18 01:53:18
625,1602517,29,air-temp,5.6,2018-12-18 01:53:18
626,1602518,29,humidity,82.5,2018-12-18 01:53:18
627,1602519,29,wind_dir,8.0,2018-12-18 01:53:18
628,1602520,29,air-temp,5.6,2018-12-18 01:53:18
629,1602521,29,humidity,82.5,2018-12-18 01:53:18
630,1602522,29,wind-dir-v,179.0,2018-12-18 01:53:18
631,1602523,29,wind_speed,0.6,2018-12-18 01:53:18
632,1602524,29,wind_dir,8.0,2018-12-18 01:53:18
633,1602525,29,wind-dir-v,234.0,2018-12-18 01:58:18
634,1602526,29,humidity,81.6,2018-12-18 01:58:18
635,1602527,29,wind_speed,0.8,2018-12-18 01:58:18
636,1602528,29,air-temp,5.7,2018-12-18 01:58:18
637,1602529,29,wind_dir,10.0,2018-12-18 01:58:18
638,1602530,16,S,31.884,2018-12-18 02:00:00
639,1602531,16,temp,6.1,2018-12-18 02:00:00
640,1602532,17,S,36.647,2018-12-18 02:00:00
641,1602533,17,temp,6.1,2018-12-18 02:00:00
642,1602534,18,temp,6.1,2018-12-18 02:00:00
643,1602535,18,S,86.062,2018-12-18 02:00:00
644,1602536,19,temp,6.1,2018-12-18 02:00:00
645,1602537,19,S,-67.838,2018-12-18 02:00:00
646,1602538,20,temp,6.1,2018-12-18 02:00:00
647,1602539,20,S,9.411,2018-12-18 02:00:00
648,1602540,21,S,31.485,2018-12-18 02:00:00
649,1602541,21,temp,6.1,2018-12-18 02:00:00
650,1602542,22,temp,6.1,2018-12-18 02:00:00
651,1602543,22,S,23.248,2018-12-18 02:00:00
652,1602546,12,S,37.1,2018-12-18 02:00:00
653,1602547,12,temp,6.6,2018-12-18 02:00:00
654,1602548,13,S,2.271,2018-12-18 02:00:00
655,1602549,13,temp,6.6,2018-12-18 02:00:00
656,1602550,14,S,-2.421,2018-12-18 02:00:00
657,1602551,14,temp,6.6,2018-12-18 02:00:00
658,1602552,15,S,-3.467,2018-12-18 02:00:00
659,1602553,15,temp,6.6,2018-12-18 02:00:00
660,1602554,75714124,disps,-8.011,2018-12-18 02:00:35
661,1602555,75714125,disps,-8.13,2018-12-18 02:00:38
662,1602556,75714126,disps,-13.608,2018-12-18 02:00:45
663,1602557,75714127,disps,-14.406,2018-12-18 02:00:48
664,1602558,24,S,18.842,2018-12-18 02:00:00
665,1602559,24,temp,6.1,2018-12-18 02:00:00
666,1602560,25,S,8.817,2018-12-18 02:00:00
667,1602561,25,temp,6.1,2018-12-18 02:00:00
668,1602562,26,S,18.208,2018-12-18 02:00:00
669,1602563,26,temp,6.1,2018-12-18 02:00:00
670,1602566,29,wind-dir-v,234.0,2018-12-18 01:58:18
671,1602567,29,wind_speed,0.8,2018-12-18 01:58:18
672,1602568,29,air-temp,5.7,2018-12-18 01:58:18
673,1602569,29,humidity,81.6,2018-12-18 01:58:18
674,1602570,29,wind_dir,10.0,2018-12-18 01:58:18
675,1602571,29,wind_speed,0.8,2018-12-18 01:58:18
676,1602572,29,wind_dir,10.0,2018-12-18 01:58:18
677,1602573,29,wind-dir-v,234.0,2018-12-18 01:58:18
678,1602574,29,air-temp,5.7,2018-12-18 01:58:18
679,1602575,29,humidity,81.6,2018-12-18 01:58:18
680,1602576,29,wind_dir,11.0,2018-12-18 02:03:18
681,1602577,29,humidity,81.8,2018-12-18 02:03:18
682,1602578,29,air-temp,5.6,2018-12-18 02:03:18
683,1602579,29,wind_speed,0.0,2018-12-18 02:03:18
684,1602580,29,wind-dir-v,257.0,2018-12-18 02:03:18
685,1602581,75714124,disps,-8.016,2018-12-18 02:05:37
686,1602582,75714125,disps,-8.132,2018-12-18 02:05:40
687,1602583,75714126,disps,-13.64,2018-12-18 02:05:49
688,1602584,75714127,disps,-14.436,2018-12-18 02:05:52
689,1602585,29,humidity,81.8,2018-12-18 02:03:18
690,1602586,29,air-temp,5.6,2018-12-18 02:03:18
691,1602587,29,wind_speed,0.0,2018-12-18 02:03:18
692,1602588,29,wind-dir-v,257.0,2018-12-18 02:03:18
693,1602589,29,wind_dir,11.0,2018-12-18 02:03:18
694,1602590,29,wind_dir,11.0,2018-12-18 02:03:18
695,1602591,29,wind-dir-v,257.0,2018-12-18 02:03:18
696,1602592,29,humidity,81.8,2018-12-18 02:03:18
697,1602593,29,wind_speed,0.0,2018-12-18 02:03:18
698,1602594,29,air-temp,5.6,2018-12-18 02:03:18
699,1602595,29,wind-dir-v,252.0,2018-12-18 02:08:18
700,1602596,29,air-temp,5.5,2018-12-18 02:08:18
701,1602597,29,wind_dir,11.0,2018-12-18 02:08:18
702,1602598,29,wind_speed,1.0,2018-12-18 02:08:18
703,1602599,29,humidity,82.5,2018-12-18 02:08:18
704,1602600,28,water_velocity,0.0,2018-12-18 02:09:21
705,1602601,28,angl,36.58,2018-12-18 02:09:21
706,1602602,28,volt,11.638,2018-12-18 02:09:21
707,1602603,28,temp,11.7,2018-12-18 02:09:21
708,1602604,75714126,disps,-13.68,2018-12-18 02:10:47
709,1602605,75714127,disps,-14.49,2018-12-18 02:10:50
710,1602606,75714124,disps,-8.044,2018-12-18 02:11:18
711,1602607,29,air-temp,5.5,2018-12-18 02:08:18
712,1602608,29,wind_speed,1.0,2018-12-18 02:08:18
713,1602609,29,wind_dir,11.0,2018-12-18 02:08:18
714,1602610,29,wind-dir-v,252.0,2018-12-18 02:08:18
715,1602611,29,humidity,82.5,2018-12-18 02:08:18
716,1602612,29,air-temp,5.5,2018-12-18 02:08:18
717,1602613,29,humidity,82.5,2018-12-18 02:08:18
718,1602614,29,wind_dir,11.0,2018-12-18 02:08:18
719,1602615,29,wind-dir-v,252.0,2018-12-18 02:08:18
720,1602616,29,wind_speed,1.0,2018-12-18 02:08:18
721,1602617,29,wind_speed,1.0,2018-12-18 02:13:18
722,1602618,29,humidity,83.1,2018-12-18 02:13:18
723,1602619,29,wind_dir,10.0,2018-12-18 02:13:18
724,1602620,29,air-temp,5.3,2018-12-18 02:13:18
725,1602621,29,wind-dir-v,233.0,2018-12-18 02:13:18
726,1602622,75714124,disps,-8.048,2018-12-18 02:15:40
727,1602623,75714125,disps,-8.13,2018-12-18 02:15:43
728,1602624,75714126,disps,-13.681,2018-12-18 02:15:48
729,1602625,75714127,disps,-14.488,2018-12-18 02:15:51
730,1602626,45,temp,6.625,2018-12-18 02:16:54
731,1602627,1,incY,0.0106,2018-12-18 02:16:55
732,1602628,1,temp,2.3,2018-12-18 02:16:55
733,1602629,1,incX,0.0394,2018-12-18 02:16:55
734,1602630,46,temp,6.3125,2018-12-18 02:17:24
735,1602631,2,incX,0.0003,2018-12-18 02:17:25
736,1602632,2,temp,6.9,2018-12-18 02:17:25
737,1602633,2,incY,-0.0436,2018-12-18 02:17:25
738,1602634,48,temp,5.8125,2018-12-18 02:17:54
739,1602635,3,incX,0.025,2018-12-18 02:17:55
740,1602636,3,incY,-0.0056,2018-12-18 02:17:55
741,1602637,3,temp,3.6,2018-12-18 02:17:55
742,1602638,29,air-temp,5.3,2018-12-18 02:13:18
743,1602639,29,wind_dir,10.0,2018-12-18 02:13:18
744,1602640,29,wind-dir-v,233.0,2018-12-18 02:13:18
745,1602641,29,wind_speed,1.0,2018-12-18 02:13:18
746,1602642,29,humidity,83.1,2018-12-18 02:13:18
747,1602643,49,temp,5.625,2018-12-18 02:18:24
748,1602644,4,incY,-0.0286,2018-12-18 02:18:25
749,1602645,4,temp,6.4,2018-12-18 02:18:25
750,1602646,4,incX,0.06,2018-12-18 02:18:25
751,1602647,29,wind_dir,10.0,2018-12-18 02:13:18
752,1602648,29,wind_speed,1.0,2018-12-18 02:13:18
753,1602649,29,wind-dir-v,233.0,2018-12-18 02:13:18
754,1602650,29,humidity,83.1,2018-12-18 02:13:18
755,1602651,29,air-temp,5.3,2018-12-18 02:13:18
756,1602652,50,temp,5.125,2018-12-18 02:18:54
757,1602653,5,incX,-0.0298,2018-12-18 02:18:55
758,1602654,5,incY,-0.0236,2018-12-18 02:18:55
759,1602655,5,temp,5.9,2018-12-18 02:18:55
760,1602656,29,wind_speed,1.1,2018-12-18 02:18:18
761,1602657,29,wind-dir-v,222.0,2018-12-18 02:18:18
762,1602658,29,wind_dir,10.0,2018-12-18 02:18:18
763,1602659,29,humidity,83.2,2018-12-18 02:18:18
764,1602660,29,air-temp,5.3,2018-12-18 02:18:18
765,1602661,75714124,disps,-8.044,2018-12-18 02:20:39
766,1602662,75714125,disps,-8.126,2018-12-18 02:20:42
767,1602663,75714126,disps,-13.686,2018-12-18 02:21:46
768,1602664,75714127,disps,-14.496,2018-12-18 02:21:49
769,1602665,49,SL-DIF,0.061,2018-12-18 02:16:54
770,1602666,48,SL-DIF,1.108,2018-12-18 02:16:54
771,1602667,50,SL-DIF,0.64,2018-12-18 02:16:54
772,1602668,46,SL-DIF,-1.13,2018-12-18 02:16:54
773,1602669,29,wind_speed,1.1,2018-12-18 02:18:18
774,1602670,29,air-temp,5.3,2018-12-18 02:18:18
775,1602671,29,humidity,83.2,2018-12-18 02:18:18
776,1602672,29,wind-dir-v,222.0,2018-12-18 02:18:18
777,1602673,29,wind_dir,10.0,2018-12-18 02:18:18
778,1602674,29,wind_dir,10.0,2018-12-18 02:18:18
779,1602675,29,wind-dir-v,222.0,2018-12-18 02:18:18
780,1602676,29,air-temp,5.3,2018-12-18 02:18:18
781,1602677,29,humidity,83.2,2018-12-18 02:18:18
782,1602678,29,wind_speed,1.1,2018-12-18 02:18:18
783,1602679,29,wind-dir-v,234.0,2018-12-18 02:23:18
784,1602680,29,wind_dir,10.0,2018-12-18 02:23:18
785,1602681,29,wind_speed,1.3,2018-12-18 02:23:18
786,1602682,29,humidity,83.1,2018-12-18 02:23:18
787,1602683,29,air-temp,5.2,2018-12-18 02:23:18
788,1602684,75714124,disps,-8.054,2018-12-18 02:25:52
789,1602685,75714125,disps,-8.121,2018-12-18 02:25:55
790,1602686,75714126,disps,-13.696,2018-12-18 02:26:40
791,1602687,75714127,disps,-14.503,2018-12-18 02:26:43
792,1602688,29,air-temp,5.2,2018-12-18 02:23:18
793,1602689,29,wind_speed,1.3,2018-12-18 02:23:18
794,1602690,29,humidity,83.1,2018-12-18 02:23:18
795,1602691,29,wind_dir,10.0,2018-12-18 02:23:18
796,1602692,29,wind-dir-v,234.0,2018-12-18 02:23:18
797,1602693,29,air-temp,5.2,2018-12-18 02:23:18
798,1602694,29,wind_dir,10.0,2018-12-18 02:23:18
799,1602695,29,wind_speed,1.3,2018-12-18 02:23:18
800,1602696,29,wind-dir-v,234.0,2018-12-18 02:23:18
801,1602697,29,humidity,83.1,2018-12-18 02:23:18
802,1602698,29,wind_speed,1.0,2018-12-18 02:28:18
803,1602699,29,wind_dir,10.0,2018-12-18 02:28:18
804,1602700,29,air-temp,5.1,2018-12-18 02:28:18
805,1602701,29,wind-dir-v,226.0,2018-12-18 02:28:18
806,1602702,29,humidity,83.1,2018-12-18 02:28:18
807,1602703,75714124,disps,-8.067,2018-12-18 02:30:44
808,1602704,75714125,disps,-8.114,2018-12-18 02:30:47
809,1602705,75714126,disps,-13.716,2018-12-18 02:31:31
810,1602706,75714127,disps,-14.521,2018-12-18 02:31:34
811,1602707,29,wind_speed,1.0,2018-12-18 02:28:18
812,1602708,29,humidity,83.1,2018-12-18 02:28:18
813,1602709,29,air-temp,5.1,2018-12-18 02:28:18
814,1602710,29,wind-dir-v,226.0,2018-12-18 02:28:18
815,1602711,29,wind_dir,10.0,2018-12-18 02:28:18
816,1602712,29,air-temp,5.1,2018-12-18 02:28:18
817,1602713,29,humidity,83.1,2018-12-18 02:28:18
818,1602714,29,wind_speed,1.0,2018-12-18 02:28:18
819,1602715,29,wind-dir-v,226.0,2018-12-18 02:28:18
820,1602716,29,wind_dir,10.0,2018-12-18 02:28:18
821,1602717,29,wind_speed,1.5,2018-12-18 02:33:18
822,1602718,29,wind_dir,11.0,2018-12-18 02:33:18
823,1602719,29,wind-dir-v,243.0,2018-12-18 02:33:18
824,1602720,29,air-temp,5.1,2018-12-18 02:33:18
825,1602721,29,humidity,83.2,2018-12-18 02:33:18
826,1602722,75714124,disps,-8.077,2018-12-18 02:35:45
827,1602723,75714125,disps,-8.129,2018-12-18 02:35:48
828,1602724,75714126,disps,-13.733,2018-12-18 02:36:21
829,1602725,75714127,disps,-14.529,2018-12-18 02:36:24
830,1602726,29,wind-dir-v,243.0,2018-12-18 02:33:18
831,1602727,29,wind_speed,1.5,2018-12-18 02:33:18
832,1602728,29,humidity,83.2,2018-12-18 02:33:18
833,1602729,29,air-temp,5.1,2018-12-18 02:33:18
834,1602730,29,wind_dir,11.0,2018-12-18 02:33:18
835,1602731,29,air-temp,5.1,2018-12-18 02:33:18
836,1602732,29,wind_dir,11.0,2018-12-18 02:33:18
837,1602733,29,humidity,83.2,2018-12-18 02:33:18
838,1602734,29,wind-dir-v,243.0,2018-12-18 02:33:18
839,1602735,29,wind_speed,1.5,2018-12-18 02:33:18
840,1602736,29,wind_dir,11.0,2018-12-18 02:38:18
841,1602737,29,wind-dir-v,248.0,2018-12-18 02:38:18
842,1602738,29,air-temp,5.1,2018-12-18 02:38:18
843,1602739,29,wind_speed,0.7,2018-12-18 02:38:18
844,1602740,29,humidity,83.6,2018-12-18 02:38:18
845,1602741,16,temp,6.1,2018-12-18 02:00:00
846,1602742,16,S,31.884,2018-12-18 02:00:00
847,1602743,17,S,36.647,2018-12-18 02:00:00
848,1602744,17,temp,6.1,2018-12-18 02:00:00
849,1602745,18,temp,6.1,2018-12-18 02:00:00
850,1602746,18,S,86.062,2018-12-18 02:00:00
851,1602747,19,S,-67.838,2018-12-18 02:00:00
852,1602748,19,temp,6.1,2018-12-18 02:00:00
853,1602749,12,S,37.1,2018-12-18 02:00:00
854,1602750,12,temp,6.6,2018-12-18 02:00:00
855,1602751,13,S,2.271,2018-12-18 02:00:00
856,1602752,13,temp,6.6,2018-12-18 02:00:00
857,1602753,14,S,-2.421,2018-12-18 02:00:00
858,1602754,14,temp,6.6,2018-12-18 02:00:00
859,1602755,15,S,-3.467,2018-12-18 02:00:00
860,1602756,15,temp,6.6,2018-12-18 02:00:00
861,1602757,75714126,disps,-13.777,2018-12-18 02:41:20
862,1602758,75714127,disps,-14.559,2018-12-18 02:41:23
863,1602759,24,S,18.842,2018-12-18 02:00:00
864,1602760,24,temp,6.1,2018-12-18 02:00:00
865,1602761,25,S,8.817,2018-12-18 02:00:00
866,1602762,25,temp,6.1,2018-12-18 02:00:00
867,1602763,26,S,18.208,2018-12-18 02:00:00
868,1602764,26,temp,6.1,2018-12-18 02:00:00
869,1602767,75714124,disps,-8.102,2018-12-18 02:42:04
870,1602768,75714125,disps,-8.127,2018-12-18 02:42:07
871,1602769,20,S,9.411,2018-12-18 02:00:00
872,1602770,20,temp,6.1,2018-12-18 02:00:00
873,1602771,21,S,31.485,2018-12-18 02:00:00
874,1602772,21,temp,6.1,2018-12-18 02:00:00
875,1602773,22,S,23.248,2018-12-18 02:00:00
876,1602774,22,temp,6.1,2018-12-18 02:00:00
877,1602777,29,wind_speed,0.7,2018-12-18 02:38:18
878,1602778,29,humidity,83.6,2018-12-18 02:38:18
879,1602779,29,wind_dir,11.0,2018-12-18 02:38:18
880,1602780,29,air-temp,5.1,2018-12-18 02:38:18
881,1602781,29,wind-dir-v,248.0,2018-12-18 02:38:18
882,1602782,29,wind_speed,0.7,2018-12-18 02:38:18
883,1602783,29,humidity,83.6,2018-12-18 02:38:18
884,1602784,29,wind_dir,11.0,2018-12-18 02:38:18
885,1602785,29,wind-dir-v,248.0,2018-12-18 02:38:18
886,1602786,29,air-temp,5.1,2018-12-18 02:38:18
887,1602787,29,humidity,84.0,2018-12-18 02:43:18
888,1602788,29,wind_dir,11.0,2018-12-18 02:43:18
889,1602789,29,air-temp,5.1,2018-12-18 02:43:18
890,1602790,29,wind-dir-v,244.0,2018-12-18 02:43:18
891,1602791,29,wind_speed,0.4,2018-12-18 02:43:18
892,1602792,75714126,disps,-13.783,2018-12-18 02:46:24
893,1602793,75714124,disps,-8.111,2018-12-18 02:46:25
894,1602794,75714127,disps,-14.56,2018-12-18 02:46:27
895,1602795,75714125,disps,-8.142,2018-12-18 02:46:28
896,1602796,29,air-temp,5.1,2018-12-18 02:43:18
897,1602797,29,humidity,84.0,2018-12-18 02:43:18
898,1602798,29,wind_speed,0.4,2018-12-18 02:43:18
899,1602799,29,wind_dir,11.0,2018-12-18 02:43:18
900,1602800,29,wind-dir-v,244.0,2018-12-18 02:43:18
901,1602801,29,wind_dir,11.0,2018-12-18 02:43:18
902,1602802,29,wind_speed,0.4,2018-12-18 02:43:18
903,1602803,29,air-temp,5.1,2018-12-18 02:43:18
904,1602804,29,wind-dir-v,244.0,2018-12-18 02:43:18
905,1602805,29,humidity,84.0,2018-12-18 02:43:18
